state,state_name,county,NAME,population_size,percent_65plus,count_65plus,CODE
38,Oregon,51,"McIntosh County, North Dakota",2759,33.09169989,913,OR
51,Wyoming,133,"Northumberland County, Virginia",12304,33.07054616,4069,WY
35,North Dakota,3,"Catron County, New Mexico",3583,32.71001954,1172,ND
13,Idaho,281,"Towns County, Georgia",10800,31.82407407,3437,ID
29,Nevada,85,"Hickory County, Missouri",9335,31.494376,2940,NV
26,Missouri,131,"Ontonagon County, Michigan",6298,30.61289298,1928,MO
41,South Carolina,15,"Curry County, Oregon",22338,30.47721372,6808,SC
13,Idaho,291,"Union County, Georgia",21725,30.42577675,6610,ID
8,Delaware,53,"Hinsdale County, Colorado",874,30.09153318,263,DE
53,Wyoming,31,"Jefferson County, Washington",30083,30.06016687,9043,WY
46,Vermont,89,"McPherson County, South Dakota",2263,29.73928414,673,VT
48,Washington,311,"McMullen County, Texas",778,29.69151671,231,WA
26,Missouri,83,"Keweenaw County, Michigan",2198,29.6633303,652,MO
5,California,5,"Baxter County, Arkansas",41040,29.5662768,12134,CA
12,Hawaii,61,"Indian River County, Florida",142866,29.5080705,42157,HI
38,Oregon,39,"Griggs County, North Dakota",2329,29.45470159,686,OR
48,Washington,155,"Foard County, Texas",1197,29.40685046,352,WA
48,Washington,263,"Kent County, Texas",821,29.3544458,241,WA
48,Washington,137,"Edwards County, Texas",1906,29.22350472,557,WA
27,Montana,1,"Aitkin County, Minnesota",15839,29.19376223,4624,MT
45,Utah,65,"McCormick County, South Carolina",9895,29.16624558,2886,UT
26,Missouri,143,"Roscommon County, Michigan",24068,29.15489447,7017,MO
53,Wyoming,69,"Wahkiakum County, Washington",4035,28.97149938,1169,WY
51,Wyoming,115,"Mathews County, Virginia",8880,28.78378378,2556,WY
38,Oregon,103,"Wells County, North Dakota",4204,28.78211227,1210,OR
12,Hawaii,85,"Martin County, Florida",151586,28.76980724,43611,HI
12,Hawaii,21,"Collier County, Florida",341091,28.75654884,98086,HI
48,Washington,447,"Throckmorton County, Texas",1545,28.73786408,444,WA
8,Delaware,55,"Huerfano County, Colorado",6502,28.72962165,1868,DE
26,Missouri,119,"Montmorency County, Michigan",9401,28.66716307,2695,MO
38,Oregon,47,"Logan County, North Dakota",1945,28.58611825,556,OR
48,Washington,403,"Sabine County, Texas",10440,28.57279693,2983,WA
38,Oregon,63,"Nelson County, North Dakota",3048,28.44488189,867,OR
47,Virginia,35,"Cumberland County, Tennessee",57455,28.42398399,16331,VA
30,New Hampshire,39,"Granite County, Montana",3168,28.31439394,897,NH
26,Missouri,141,"Presque Isle County, Michigan",13037,28.30405768,3690,MO
51,Wyoming,119,"Middlesex County, Virginia",10717,28.18885882,3021,WY
55,Wyoming,125,"Vilas County, Wisconsin",21355,28.16670569,6015,WY
8,Delaware,27,"Custer County, Colorado",4303,28.16639554,1212,DE
53,Wyoming,55,"San Juan County, Washington",15956,27.98947105,4466,WY
48,Washington,171,"Gillespie County, Texas",25398,27.91164659,7089,WA
26,Missouri,71,"Iron County, Michigan",11507,27.85261145,3205,MO
55,Wyoming,51,"Iron County, Wisconsin",5907,27.84831556,1645,WY
38,Oregon,83,"Sheridan County, North Dakota",1337,27.82348542,372,OR
48,Washington,267,"Kimble County, Texas",4486,27.73071779,1244,WA
38,Oregon,37,"Grant County, North Dakota",2362,27.68839966,654,OR
26,Missouri,69,"Iosco County, Michigan",25401,27.65245463,7024,MO
37,Oklahoma,175,"Transylvania County, North Carolina",32928,27.57531584,9080,OK
29,Nevada,15,"Benton County, Missouri",18854,27.53792299,5192,NV
31,New Jersey,71,"Garfield County, Nebraska",1933,27.52198655,532,NJ
20,Maine,89,"Jewell County, Kansas",3038,27.48518762,835,ME
12,Hawaii,35,"Flagler County, Florida",100783,27.45502714,27670,HI
20,Maine,39,"Decatur County, Kansas",2905,27.43545611,797,ME
48,Washington,243,"Jeff Davis County, Texas",2232,27.41935484,612,WA
12,Hawaii,83,"Marion County, Florida",336811,27.32571086,92036,HI
4,Arkansas,25,"Yavapai County, Arizona",215996,27.19355914,58737,AR
20,Maine,157,"Republic County, Kansas",4806,27.17436538,1306,ME
8,Delaware,91,"Ouray County, Colorado",4580,27.16157205,1244,DE
20,Maine,49,"Elk County, Kansas",2683,27.13380544,728,ME
48,Washington,101,"Cottle County, Texas",1510,27.08609272,409,WA
25,Mississippi,1,"Barnstable County, Massachusetts",214766,27.05968356,58115,MS
12,Hawaii,53,"Hernando County, Florida",174809,27.04323004,47274,HI
26,Missouri,89,"Leelanau County, Michigan",21772,26.97960683,5874,MO
30,New Hampshire,109,"Wibaux County, Montana",986,26.97768763,266,NH
37,Oklahoma,43,"Clay County, North Carolina",10656,26.93318318,2870,OK
37,Oklahoma,149,"Polk County, North Carolina",20327,26.91002115,5470,OK
30,New Hampshire,79,"Prairie County, Montana",1372,26.89504373,369,NH
48,Washington,319,"Mason County, Texas",4066,26.85686178,1092,WA
38,Oregon,29,"Emmons County, North Dakota",3463,26.85532775,930,OR
53,Wyoming,49,"Pacific County, Washington",20645,26.83458465,5540,WY
48,Washington,433,"Stonewall County, Texas",1414,26.80339463,379,WA
20,Maine,23,"Cheyenne County, Kansas",2682,26.77106637,718,ME
46,Vermont,107,"Potter County, South Dakota",2307,26.74469007,617,VT
20,Maine,153,"Rawlins County, Kansas",2545,26.71905697,680,ME
20,Maine,183,"Smith County, Kansas",3740,26.71122995,999,ME
48,Washington,443,"Terrell County, Texas",921,26.71009772,246,WA
32,New Mexico,23,"Nye County, Nevada",42625,26.6228739,11348,NM
31,New Jersey,69,"Garden County, Nebraska",1823,26.54964344,484,NJ
48,Washington,81,"Coke County, Texas",3238,26.49783817,858,WA
42,South Dakota,113,"Sullivan County, Pennsylvania",6381,26.48487698,1690,SD
30,New Hampshire,19,"Daniels County, Montana",1758,26.45051195,465,NH
29,Nevada,209,"Stone County, Missouri",31375,26.43505976,8294,NV
32,New Mexico,29,"Storey County, Nevada",3929,26.31712904,1034,NM
13,Idaho,239,"Quitman County, Georgia",2326,26.22527945,610,ID
55,Wyoming,1,"Adams County, Wisconsin",20451,26.22365654,5363,WY
32,New Mexico,9,"Esmeralda County, Nevada",1141,26.20508326,299,NM
53,Wyoming,9,"Clallam County, Washington",72397,26.19998066,18968,WY
46,Vermont,59,"Hand County, South Dakota",3375,26.19259259,884,VT
38,Oregon,19,"Cavalier County, North Dakota",3890,26.16966581,1018,OR
48,Washington,265,"Kerr County, Texas",50149,26.14409061,13111,WA
31,New Jersey,129,"Nuckolls County, Nebraska",4391,26.09883853,1146,NJ
37,Oklahoma,113,"Macon County, North Carolina",33919,26.06798549,8842,OK
31,New Jersey,133,"Pawnee County, Nebraska",2726,26.04548789,710,NJ
41,South Carolina,23,"Grant County, Oregon",7276,26.03078615,1894,SC
48,Washington,193,"Hamilton County, Texas",8266,26.02225986,2151,WA
48,Washington,499,"Wood County, Texas",42712,26.01376662,11111,WA
41,South Carolina,63,"Wallowa County, Oregon",6857,25.97345778,1781,SC
37,Oklahoma,39,"Cherokee County, North Carolina",27092,25.96707515,7035,OK
5,California,89,"Marion County, Arkansas",16458,25.95090533,4271,CA
31,New Jersey,15,"Boyd County, Nebraska",2039,25.94409024,529,NJ
48,Washington,7,"Aransas County, Texas",24292,25.94269718,6302,WA
27,Montana,155,"Traverse County, Minnesota",3429,25.92592593,889,MT
16,Iowa,59,"Lemhi County, Idaho",7790,25.90500642,2018,IA
4,Arkansas,15,"Mohave County, Arizona",203362,25.87946617,52629,AR
31,New Jersey,103,"Keya Paha County, Nebraska",711,25.8790436,184,NJ
36,Ohio,41,"Hamilton County, New York",4760,25.84033613,1230,OH
26,Missouri,85,"Lake County, Michigan",11426,25.80080518,2948,MO
8,Delaware,115,"Sedgwick County, Colorado",2365,25.75052854,609,DE
48,Washington,327,"Menard County, Texas",2182,25.71035747,561,WA
55,Wyoming,29,"Door County, Wisconsin",27731,25.70769175,7129,WY
24,Minnesota,41,"Talbot County, Maryland",37799,25.70438371,9716,MN
31,New Jersey,163,"Sherman County, Nebraska",3107,25.6517541,797,NJ
30,New Hampshire,61,"Mineral County, Montana",4238,25.64889099,1087,NH
31,New Jersey,169,"Thayer County, Nebraska",5182,25.64646854,1329,NJ
53,Wyoming,13,"Columbia County, Washington",3989,25.64552519,1023,WY
37,Oklahoma,19,"Brunswick County, North Carolina",115926,25.63790694,29721,OK
12,Hawaii,71,"Lee County, Florida",663675,25.62187818,170046,HI
20,Maine,65,"Graham County, Kansas",2593,25.60740455,664,ME
27,Montana,11,"Big Stone County, Minnesota",5134,25.5746007,1313,MT
48,Washington,455,"Trinity County, Texas",14405,25.57445331,3684,WA
4,Arkansas,7,"Gila County, Arizona",53165,25.56192984,13590,AR
26,Missouri,135,"Oscoda County, Michigan",8444,25.55660824,2158,MO
20,Maine,19,"Chautauqua County, Kansas",3520,25.53977273,899,ME
55,Wyoming,13,"Burnett County, Wisconsin",15334,25.52497717,3914,WY
12,Hawaii,69,"Lake County, Florida",310561,25.50545625,79210,HI
29,Nevada,185,"St. Clair County, Missouri",9520,25.44117647,2422,NV
47,Virginia,137,"Pickett County, Tennessee",5097,25.38748283,1294,VA
46,Vermont,47,"Fall River County, South Dakota",6906,25.32580365,1749,VT
38,Oregon,41,"Hettinger County, North Dakota",2621,25.29568867,663,OR
38,Oregon,23,"Divide County, North Dakota",2314,25.28089888,585,OR
35,North Dakota,27,"Lincoln County, New Mexico",19931,25.25211981,5033,ND
29,Nevada,153,"Ozark County, Missouri",9537,25.23854462,2407,NV
31,New Jersey,61,"Franklin County, Nebraska",3105,25.2173913,783,NJ
8,Delaware,9,"Baca County, Colorado",3701,25.20940286,933,DE
5,California,23,"Cleburne County, Arkansas",25711,25.1526584,6467,CA
35,North Dakota,21,"Harding County, New Mexico",565,25.13274336,142,ND
48,Washington,405,"San Augustine County, Texas",8695,25.06037953,2179,WA
20,Maine,135,"Ness County, Kansas",3077,25.05687358,771,ME
20,Maine,141,"Osborne County, Kansas",3782,25.03966155,947,ME
30,New Hampshire,89,"Sanders County, Montana",11346,25.03084788,2840,NH
5,California,135,"Sharp County, Arkansas",17055,25.019056,4267,CA
12,Hawaii,43,"Glades County, Florida",13272,24.95479204,3312,HI
12,Hawaii,81,"Manatee County, Florida",343729,24.95337897,85772,HI
27,Montana,81,"Lincoln County, Minnesota",5808,24.93112948,1448,MT
20,Maine,33,"Comanche County, Kansas",2010,24.87562189,500,ME
31,New Jersey,105,"Kimball County, Nebraska",3720,24.8655914,925,NJ
30,New Hampshire,75,"Powder River County, Montana",1703,24.83852026,423,NH
13,Idaho,133,"Greene County, Georgia",16331,24.78109118,4047,ID
46,Vermont,33,"Custer County, South Dakota",8394,24.76769121,2079,VT
24,Minnesota,47,"Worcester County, Maryland",51519,24.74815117,12750,MN
8,Delaware,23,"Costilla County, Colorado",3581,24.74169226,886,DE
30,New Hampshire,107,"Wheatland County, Montana",2115,24.72813239,523,NH
37,Oklahoma,137,"Pamlico County, North Carolina",12982,24.71884147,3209,OK
19,Louisiana,159,"Ringgold County, Iowa",5061,24.71843509,1251,LA
15,Indiana,5,"Kalawao County, Hawaii",85,24.70588235,21,IN
30,New Hampshire,57,"Madison County, Montana",7767,24.69421913,1918,NH
26,Missouri,9,"Antrim County, Michigan",23267,24.69162333,5745,MO
48,Washington,333,"Mills County, Texas",4875,24.67692308,1203,WA
26,Missouri,97,"Mackinac County, Michigan",11044,24.64686708,2722,MO
5,California,49,"Fulton County, Arkansas",12224,24.61551047,3009,CA
5,California,65,"Izard County, Arkansas",13480,24.59940653,3316,CA
48,Washington,345,"Motley County, Texas",1071,24.55648926,263,WA
31,New Jersey,17,"Brown County, Nebraska",3078,24.52891488,755,NJ
46,Vermont,37,"Day County, South Dakota",5618,24.51050196,1377,VT
13,Idaho,241,"Rabun County, Georgia",16266,24.50510267,3986,ID
5,California,137,"Stone County, Arkansas",12512,24.5044757,3066,CA
27,Montana,75,"Lake County, Minnesota",10750,24.50232558,2634,MT
31,New Jersey,149,"Rock County, Nebraska",1401,24.48251249,343,NJ
13,Idaho,111,"Fannin County, Georgia",23742,24.47982478,5812,ID
27,Montana,73,"Lac qui Parle County, Minnesota",7023,24.47671935,1719,MT
38,Oregon,45,"LaMoure County, North Dakota",4113,24.45903234,1006,OR
31,New Jersey,115,"Loup County, Nebraska",548,24.45255474,134,NJ
46,Vermont,21,"Campbell County, South Dakota",1548,24.41860465,378,VT
48,Washington,19,"Bandera County, Texas",20796,24.41334872,5077,WA
6,Colorado,91,"Sierra County, California",3021,24.3958954,737,CO
41,South Carolina,55,"Sherman County, Oregon",1795,24.3454039,437,SC
6,Colorado,63,"Plumas County, California",18966,24.32774438,4614,CO
26,Missouri,51,"Gladwin County, Michigan",25501,24.31669346,6201,MO
23,Michigan,15,"Lincoln County, Maine",34156,24.28270289,8294,MI
6,Colorado,9,"Calaveras County, California",44767,24.27457726,10867,CO
16,Iowa,35,"Clearwater County, Idaho",8560,24.26401869,2077,IA
31,New Jersey,83,"Harlan County, Nebraska",3458,24.26257953,839,NJ
51,Wyoming,131,"Northampton County, Virginia",12184,24.26132633,2956,WY
30,New Hampshire,33,"Garfield County, Montana",1047,24.25978988,254,NH
46,Vermont,43,"Douglas County, South Dakota",2973,24.25159771,721,VT
46,Vermont,53,"Gregory County, South Dakota",4226,24.23095125,1024,VT
19,Louisiana,133,"Monona County, Iowa",9088,24.22975352,2202,LA
5,California,141,"Van Buren County, Arkansas",17002,24.19715328,4114,CA
6,Colorado,43,"Mariposa County, California",17789,24.18910563,4303,CO
31,New Jersey,161,"Sheridan County, Nebraska",5294,24.14053646,1278,NJ
41,South Carolina,1,"Baker County, Oregon",16052,24.12783454,3873,SC
31,New Jersey,165,"Sioux County, Nebraska",1249,24.09927942,301,NJ
20,Maine,63,"Gove County, Kansas",2735,24.09506399,659,ME
29,Nevada,29,"Camden County, Missouri",43927,24.09452045,10584,NV
40,Rhode Island,91,"McIntosh County, Oklahoma",20280,24.06804734,4881,RI
41,South Carolina,33,"Josephine County, Oregon",83409,24.05735592,20066,SC
31,New Jersey,175,"Valley County, Nebraska",4254,24.04795487,1023,NJ
46,Vermont,105,"Perkins County, South Dakota",2981,24.01878564,716,VT
41,South Carolina,41,"Lincoln County, Oregon",46347,24.01665696,11131,SC
5,California,97,"Montgomery County, Arkansas",9197,24.00782864,2208,CA
20,Maine,165,"Rush County, Kansas",3184,23.99497487,764,ME
54,Wyoming,71,"Pendleton County, West Virginia",7402,23.99351527,1776,WY
47,Virginia,105,"Loudon County, Tennessee",50229,23.98415258,12047,VA
48,Washington,23,"Baylor County, Texas",3628,23.98015436,870,WA
29,Nevada,227,"Worth County, Missouri",2082,23.9673391,499,NV
48,Washington,151,"Fisher County, Texas",3858,23.95023328,924,WA
46,Vermont,67,"Hutchinson County, South Dakota",7226,23.89980626,1727,VT
31,New Jersey,49,"Deuel County, Nebraska",1946,23.89516958,465,NJ
19,Louisiana,9,"Audubon County, Iowa",5869,23.88822627,1402,LA
26,Missouri,31,"Cheboygan County, Michigan",25690,23.88478007,6136,MO
13,Idaho,265,"Taliaferro County, Georgia",1721,23.88146426,411,ID
37,Oklahoma,89,"Henderson County, North Carolina",109719,23.87462518,26195,OK
26,Missouri,129,"Ogemaw County, Michigan",21222,23.8478937,5061,MO
38,Oregon,1,"Adams County, North Dakota",2341,23.83596754,558,OR
30,New Hampshire,53,"Lincoln County, Montana",19337,23.80410612,4603,NH
38,Oregon,95,"Towner County, North Dakota",2294,23.80122058,546,OR
30,New Hampshire,11,"Carter County, Montana",1227,23.79788101,292,NH
38,Oregon,69,"Pierce County, North Dakota",4395,23.75426621,1044,OR
46,Vermont,129,"Walworth County, South Dakota",5495,23.7488626,1305,VT
31,New Jersey,21,"Burt County, Nebraska",6647,23.7400331,1578,NJ
16,Iowa,3,"Adams County, Idaho",3880,23.71134021,920,IA
37,Oklahoma,143,"Perquimans County, North Carolina",13498,23.70721588,3200,OK
51,Wyoming,141,"Patrick County, Virginia",18264,23.69141481,4327,WY
21,Maryland,201,"Robertson County, Kentucky",2208,23.6865942,523,MD
24,Minnesota,29,"Kent County, Maryland",19923,23.6159213,4705,MN
16,Iowa,61,"Lewis County, Idaho",3812,23.60965373,900,IA
19,Louisiana,59,"Dickinson County, Iowa",16967,23.59875052,4004,LA
27,Montana,31,"Cook County, Minnesota",5194,23.58490566,1225,MT
37,Oklahoma,125,"Moore County, North Carolina",91743,23.58436066,21637,OK
48,Washington,129,"Donley County, Texas",3588,23.57859532,846,WA
20,Maine,201,"Washington County, Kansas",5686,23.53148083,1338,ME
31,New Jersey,107,"Knox County, Nebraska",8556,23.51566152,2012,NJ
